,ratios,policy_loss1,policy_loss2,policy_loss,value_loss,loss_hist,grad_norm_hist
159,1.000012755393982,8.600254659540951e-06,8.600254659540951e-06,-8.600254659540951e-06,1.226259469985962,0.10083732008934021,0.039288491010665894
160,0.9999049305915833,1.3088934792904183e-05,1.3088934792904183e-05,-1.3088934792904183e-05,1.2256977558135986,0.10069242119789124,0.03868865221738815
161,0.9997836947441101,1.819889985199552e-05,1.819889985199552e-05,-1.819889985199552e-05,1.225122332572937,0.10054343938827515,0.03481793403625488
162,0.9996510744094849,2.3688200599281117e-05,2.3688200599281117e-05,-2.3688200599281117e-05,1.2245616912841797,0.10039779543876648,0.029190657660365105
163,0.9995090961456299,2.9470553272403777e-05,2.9470553272403777e-05,-2.9470553272403777e-05,1.2240307331085205,0.10025927424430847,0.024653231725096703
164,0.9993605017662048,3.542722333804704e-05,3.542722333804704e-05,-3.542722333804704e-05,1.223556637763977,0.10013478994369507,0.023633036762475967
165,0.9992063045501709,4.1589621105231345e-05,4.1589621105231345e-05,-4.1589621105231345e-05,1.2231260538101196,0.10002097487449646,0.02586480975151062
166,0.9990460872650146,4.81065217172727e-05,4.81065217172727e-05,-4.81065217172727e-05,1.2227003574371338,0.09990805387496948,0.02879536710679531
167,0.9988795518875122,5.493353455676697e-05,5.493353455676697e-05,-5.493353455676697e-05,1.2222651243209839,0.09979242086410522,0.029932307079434395
168,1.0005954504013062,-3.943082265323028e-05,-3.943082265323028e-05,3.943082265323028e-05,1.1964465379714966,0.09465156495571136,0.18841508030891418
169,1.000628113746643,-4.0376999095315114e-05,-4.0376999095315114e-05,4.0376999095315114e-05,1.1947044134140015,0.09421698749065399,0.15630172193050385
170,1.0006451606750488,-4.03347221435979e-05,-4.03347221435979e-05,4.03347221435979e-05,1.1925028562545776,0.09366653859615326,0.1030186265707016
171,1.0006487369537354,-3.948158700950444e-05,-3.948158700950444e-05,3.948158700950444e-05,1.1909273862838745,0.09327183663845062,0.04420238360762596
172,1.0006402730941772,-3.7953603168716654e-05,-3.7953603168716654e-05,3.7953603168716654e-05,1.1904137134552002,0.09314189851284027,0.025521639734506607
173,1.0006219148635864,-3.579550684662536e-05,-3.579550684662536e-05,3.579550684662536e-05,1.1906890869140625,0.09320856630802155,0.0659106895327568
174,1.0005942583084106,-3.310493775643408e-05,-3.310493775643408e-05,3.310493775643408e-05,1.1911228895187378,0.09331433475017548,0.09385357797145844
175,1.0005583763122559,-3.002161429321859e-05,-3.002161429321859e-05,3.002161429321859e-05,1.1911903619766235,0.09332810342311859,0.10452208667993546
176,1.0005149841308594,-2.663949089765083e-05,-2.663949089765083e-05,2.663949089765083e-05,1.1907316446304321,0.09321005642414093,0.09944229573011398
177,1.0004639625549316,-2.2999534849077463e-05,-2.2999534849077463e-05,2.2999534849077463e-05,1.1898927688598633,0.09299670159816742,0.08108634501695633
178,1.0004061460494995,-1.9105653336737305e-05,-1.9105653336737305e-05,1.9105653336737305e-05,1.1890283823013306,0.09277670085430145,0.05314315855503082
179,1.0003424882888794,-1.4992143405834213e-05,-1.4992143405834213e-05,1.4992143405834213e-05,1.1884536743164062,0.09262891113758087,0.02233521081507206
180,1.0000821352005005,-9.663767741585616e-06,-9.654600944486447e-06,9.663767741585616e-06,1.307355523109436,0.1211368590593338,0.039865341037511826
181,1.0000877380371094,-8.869447810866404e-06,-8.858001820044592e-06,8.869447810866404e-06,1.3068186044692993,0.12100185453891754,0.022245129570364952
182,1.000091314315796,-7.6201081355975475e-06,-7.606719009345397e-06,7.6201081355975475e-06,1.3065578937530518,0.12093542516231537,0.03438468277454376
183,1.0000942945480347,-5.93141749050119e-06,-5.9162498473597225e-06,5.93141749050119e-06,1.3064517974853516,0.12090720236301422,0.05402515083551407
184,1.0000975131988525,-3.972322701883968e-06,-3.955420197598869e-06,3.972322701883968e-06,1.3062976598739624,0.12086670100688934,0.06721509248018265
185,1.0001025199890137,-1.891920760499488e-06,-1.8732918078967487e-06,1.891920760499488e-06,1.3059494495391846,0.12077756226062775,0.07083101570606232
